ZZ_AS_GESTELL_BERATER;ELEKTRO;6;265.0;0.0;0;0;EQ;E22;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;7;266.0;0.0;0;0;EQ;E999;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_2_FACH;1;268.0;0.0;1;1;EQ;NB0;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_2_FACH;2;269.0;0.0;0;0;EQ;NB2_1;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_2_FACH;3;270.0;0.0;0;0;EQ;NB2_2;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_2FACH;1;272.0;0.0;0;0;EQ;NB201;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_2FACH;2;273.0;0.0;0;0;EQ;NB202;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_2FACH;1;272.0;0.0;0;0;EQ;NB201;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_2FACH;2;273.0;0.0;0;0;EQ;NB202;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_3_FACH;1;276.0;0.0;1;1;EQ;NB0;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_3_FACH;2;277.0;0.0;0;0;EQ;NB3_1;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_3_FACH;3;278.0;0.0;0;0;EQ;NB3_2;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;1;280.0;0.0;0;0;EQ;NB301;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;2;281.0;0.0;0;0;EQ;NB302;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;3;282.0;0.0;0;0;EQ;NB303;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;4;283.0;0.0;0;0;EQ;NB304;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;5;284.0;0.0;0;0;EQ;NB307;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_3FACH;6;285.0;0.0;0;0;EQ;NB308;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;1;280.0;0.0;0;0;EQ;NB301;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;2;281.0;0.0;0;0;EQ;NB302;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;3;282.0;0.0;0;0;EQ;NB303;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;4;283.0;0.0;0;0;EQ;NB304;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;5;284.0;0.0;0;0;EQ;NB307;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_3FACH;6;285.0;0.0;0;0;EQ;NB308;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_4_FACH;1;288.0;0.0;1;1;EQ;NB0;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_4_FACH;2;289.0;0.0;0;0;EQ;NB4_1;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_4_FACH;3;290.0;0.0;0;0;EQ;NB4_2;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;1;292.0;0.0;0;0;EQ;NB401;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;2;293.0;0.0;0;0;EQ;NB404;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;3;294.0;0.0;0;0;EQ;NB406;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;4;295.0;0.0;0;0;EQ;NB407;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;5;296.0;0.0;0;0;EQ;NB413;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;6;297.0;0.0;0;0;EQ;NB415;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;7;298.0;0.0;0;0;EQ;NB419;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;8;299.0;0.0;0;0;EQ;NB420;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;9;300.0;0.0;0;0;EQ;NB421;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_4FACH;10;301.0;0.0;0;0;EQ;NB422;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;1;292.0;0.0;0;0;EQ;NB401;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;2;293.0;0.0;0;0;EQ;NB404;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;3;294.0;0.0;0;0;EQ;NB406;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;4;295.0;0.0;0;0;EQ;NB407;;;
